Symbol,Exchange,Currency,Trades Found,Take Profit,Profit,StopLoss,Loss,Wins,%
CWR,SMART,GBP,0,0,0,0,0,0,0
0RP9,SMART,GBP,0,0,0,0,0,0,0
N91,SMART,GBP,0,0,0,0,0,0,0
EQLS,SMART,GBP,0,0,0,0,0,0,0
IOF,SMART,GBP,0,0,0,0,0,0,0
RGP,SMART,GBP,0,0,0,0,0,0,0
RNK,SMART,GBP,0,0,0,0,0,0,0
0GO4,SMART,GBP,0,0,0,0,0,0,0
DOTD,SMART,GBP,0,0,0,0,0,0,0
AJB,SMART,GBP,0,0,0,0,0,0,0
KNB,SMART,GBP,0,0,0,0,0,0,0
0QP5,SMART,GBP,0,0,0,0,0,0,0
0R3D,SMART,GBP,0,0,0,0,0,0,0
AIBG,SMART,GBP,0,0,0,0,0,0,0
TGP,SMART,GBP,0,0,0,0,0,0,0
ARE,SMART,GBP,0,0,0,0,0,0,0
BNZL,SMART,GBP,0,0,0,0,0,0,0
AEXG,SMART,GBP,0,0,0,0,0,0,0
MDC,SMART,GBP,0,0,0,0,0,0,0
SQZ,SMART,GBP,0,0,0,0,0,0,0
LKOH,SMART,GBP,0,0,0,0,0,0,0
SYNT,SMART,GBP,0,0,0,0,0,0,0
0R9F,SMART,GBP,0,0,0,0,0,0,0
SOS,SMART,GBP,0,0,0,0,0,0,0
0TB2,SMART,GBP,0,0,0,0,0,0,0
0RGC,SMART,GBP,0,0,0,0,0,0,0
VSVS,SMART,GBP,0,0,0,0,0,0,0
AWE,SMART,GBP,0,0,0,0,0,0,0
CPX,SMART,GBP,0,0,0,0,0,0,0
NGHT,SMART,GBP,0,0,0,0,0,0,0
IDOX,SMART,GBP,0,0,0,0,0,0,0
MAC,SMART,GBP,0,0,0,0,0,0,0
0OF7,SMART,GBP,0,0,0,0,0,0,0
XAR,SMART,GBP,0,0,0,0,0,0,0
PNPL,SMART,GBP,0,0,0,0,0,0,0
ETX,SMART,GBP,0,0,0,0,0,0,0
0RA4,SMART,GBP,0,0,0,0,0,0,0
S32,SMART,GBP,0,0,0,0,0,0,0
BOOM,SMART,GBP,0,0,0,0,0,0,0
ZOE,SMART,GBP,0,0,0,0,0,0,0
PERE,SMART,GBP,0,0,0,0,0,0,0
SLE,SMART,GBP,0,0,0,0,0,0,0
AML,SMART,GBP,0,0,0,0,0,0,0
APF,SMART,GBP,0,0,0,0,0,0,0
GROW,SMART,GBP,0,0,0,0,0,0,0
LOOP,SMART,GBP,0,0,0,0,0,0,0
0HVB,SMART,GBP,0,0,0,0,0,0,0
DISH,SMART,GBP,0,0,0,0,0,0,0
SMP,SMART,GBP,0,0,0,0,0,0,0
0G4L,SMART,GBP,0,0,0,0,0,0,0
INX,SMART,GBP,0,0,0,0,0,0,0
SDY,SMART,GBP,0,0,0,0,0,0,0
AGK,SMART,GBP,0,0,0,0,0,0,0
EQN,SMART,GBP,0,0,0,0,0,0,0
EKF,SMART,GBP,0,0,0,0,0,0,0
0R2S,SMART,GBP,0,0,0,0,0,0,0
0M2Z,SMART,GBP,0,0,0,0,0,0,0
0O1W,SMART,GBP,0,0,0,0,0,0,0
0P6S,SMART,GBP,0,0,0,0,0,0,0
FLX,SMART,GBP,0,0,0,0,0,0,0
0HZD,SMART,GBP,0,0,0,0,0,0,0
PRE,SMART,GBP,0,0,0,0,0,0,0
0MPH,SMART,GBP,0,0,0,0,0,0,0
OPG,SMART,GBP,0,0,0,0,0,0,0
PXC,SMART,GBP,0,0,0,0,0,0,0
GRG,SMART,GBP,0,0,0,0,0,0,0
BIFF,SMART,GBP,0,0,0,0,0,0,0
LEX,SMART,GBP,0,0,0,0,0,0,0
MWE,SMART,GBP,0,0,0,0,0,0,0
WEIR,SMART,GBP,0,0,0,0,0,0,0
MAST,SMART,GBP,0,0,0,0,0,0,0
FDBK,SMART,GBP,0,0,0,0,0,0,0
0QAL,SMART,GBP,0,0,0,0,0,0,0
UVEL,SMART,GBP,0,0,0,0,0,0,0
BRH,SMART,GBP,0,0,0,0,0,0,0
0LBM,SMART,GBP,0,0,0,0,0,0,0
SFOR,SMART,GBP,0,0,0,0,0,0,0
SMWH,SMART,GBP,0,0,0,0,0,0,0
AHT,SMART,GBP,0,0,0,0,0,0,0
CORD,SMART,GBP,0,0,0,0,0,0,0
INL,SMART,GBP,0,0,0,0,0,0,0
GYG,SMART,GBP,0,0,0,0,0,0,0
HYVE,SMART,GBP,0,0,0,0,0,0,0
HTG,SMART,GBP,0,0,0,0,0,0,0
0HIT,SMART,GBP,0,0,0,0,0,0,0
BOXE,SMART,GBP,0,0,0,0,0,0,0
DRX,SMART,GBP,0,0,0,0,0,0,0
WTB,SMART,GBP,0,0,0,0,0,0,0
PAGE,SMART,GBP,0,0,0,0,0,0,0
MSLH,SMART,GBP,0,0,0,0,0,0,0
FAN,SMART,GBP,0,0,0,0,0,0,0
ABF,SMART,GBP,0,0,0,0,0,0,0
0RCY,SMART,GBP,0,0,0,0,0,0,0
0GZV,SMART,GBP,0,0,0,0,0,0,0
RNO,SMART,GBP,0,0,0,0,0,0,0
0Q11,SMART,GBP,0,0,0,0,0,0,0
PAT,SMART,GBP,0,0,0,0,0,0,0
NETW,SMART,GBP,0,0,0,0,0,0,0
MADE,SMART,GBP,0,0,0,0,0,0,0
EST,SMART,GBP,0,0,0,0,0,0,0
DMGT,SMART,GBP,0,0,0,0,0,0,0
0RUH,SMART,GBP,0,0,0,0,0,0,0
CHG,SMART,GBP,0,0,0,0,0,0,0
CMET,SMART,GBP,0,0,0,0,0,0,0
0HAI,SMART,GBP,0,0,0,0,0,0,0
KCT,SMART,GBP,0,0,0,0,0,0,0
TTE,SMART,GBP,0,0,0,0,0,0,0
SRC,SMART,GBP,0,0,0,0,0,0,0
PAG,SMART,GBP,0,0,0,0,0,0,0
ARW,SMART,GBP,0,0,0,0,0,0,0
JDW,SMART,GBP,0,0,0,0,0,0,0
GATC,SMART,GBP,0,0,0,0,0,0,0
IMI,SMART,GBP,0,0,0,0,0,0,0
KAT,SMART,GBP,0,0,0,0,0,0,0
ORIT,SMART,GBP,0,0,0,0,0,0,0
ZNWD,SMART,GBP,0,0,0,0,0,0,0
0A0J,SMART,GBP,0,0,0,0,0,0,0
CKT,SMART,GBP,0,0,0,0,0,0,0
KIST,SMART,GBP,0,0,0,0,0,0,0
PHAR,SMART,GBP,0,0,0,0,0,0,0
KAPE,SMART,GBP,0,0,0,0,0,0,0
PSON,SMART,GBP,0,0,0,0,0,0,0
HLMA,SMART,GBP,0,0,0,0,0,0,0
TEEC,SMART,GBP,0,0,0,0,0,0,0
SEIT,SMART,GBP,0,0,0,0,0,0,0
TPK,SMART,GBP,0,0,0,0,0,0,0
CLCO,SMART,GBP,0,0,0,0,0,0,0
UJO,SMART,GBP,0,0,0,0,0,0,0
ICP,SMART,GBP,0,0,0,0,0,0,0
0RI9,SMART,GBP,0,0,0,0,0,0,0
0JWC,SMART,GBP,0,0,0,0,0,0,0
SVE,SMART,GBP,0,0,0,0,0,0,0
ONC,SMART,GBP,0,0,0,0,0,0,0
0GFE,SMART,GBP,0,0,0,0,0,0,0
SDI,SMART,GBP,0,0,0,0,0,0,0
PSN,SMART,GBP,0,0,0,0,0,0,0
FUL,SMART,GBP,0,0,0,0,0,0,0
TMG,SMART,GBP,0,0,0,0,0,0,0
MGAM,SMART,GBP,0,0,0,0,0,0,0
0RI8,SMART,GBP,0,0,0,0,0,0,0
0H4A,SMART,GBP,0,0,0,0,0,0,0
BVC,SMART,GBP,0,0,0,0,0,0,0
PLUS,SMART,GBP,0,0,0,0,0,0,0
SMIN,SMART,GBP,0,0,0,0,0,0,0
FUTR,SMART,GBP,0,0,0,0,0,0,0
BRBY,SMART,GBP,0,0,0,0,0,0,0
ANX,SMART,GBP,0,0,0,0,0,0,0
SUN,SMART,GBP,0,0,0,0,0,0,0
0I04,SMART,GBP,0,0,0,0,0,0,0
EME,SMART,GBP,0,0,0,0,0,0,0
LIT,SMART,GBP,0,0,0,0,0,0,0
BMV,SMART,GBP,0,0,0,0,0,0,0
HL.,SMART,GBP,0,0,0,0,0,0,0
CMCX,SMART,GBP,0,0,0,0,0,0,0
0O87,SMART,GBP,0,0,0,0,0,0,0
ZIOC,SMART,GBP,0,0,0,0,0,0,0
0E4Q,SMART,GBP,0,0,0,0,0,0,0
BEM,SMART,GBP,0,0,0,0,0,0,0
0HBF,SMART,GBP,0,0,0,0,0,0,0
HMI,SMART,GBP,0,0,0,0,0,0,0
LSEG,SMART,GBP,0,0,0,0,0,0,0
WCAT,SMART,GBP,0,0,0,0,0,0,0
BWY,SMART,GBP,0,0,0,0,0,0,0
DRV,SMART,GBP,0,0,0,0,0,0,0
HSW,SMART,GBP,0,0,0,0,0,0,0
OPTI,SMART,GBP,0,0,0,0,0,0,0
CIR,SMART,GBP,0,0,0,0,0,0,0
0Q1F,SMART,GBP,0,0,0,0,0,0,0
0OO9,SMART,GBP,0,0,0,0,0,0,0
AST,SMART,GBP,0,0,0,0,0,0,0
ADM,SMART,GBP,0,0,0,0,0,0,0
PMI,SMART,GBP,0,0,0,0,0,0,0
WINE,SMART,GBP,0,0,0,0,0,0,0
RYA,SMART,GBP,0,0,0,0,0,0,0
SYS,SMART,GBP,0,0,0,0,0,0,0
MTR,SMART,GBP,0,0,0,0,0,0,0
AO.,SMART,GBP,0,0,0,0,0,0,0
STCM,SMART,GBP,0,0,0,0,0,0,0
TCM,SMART,GBP,0,0,0,0,0,0,0
0A6K,SMART,GBP,0,0,0,0,0,0,0
OMG,SMART,GBP,0,0,0,0,0,0,0
0NPH,SMART,GBP,0,0,0,0,0,0,0
VVO,SMART,GBP,0,0,0,0,0,0,0
MERC,SMART,GBP,0,0,0,0,0,0,0
0H00,SMART,GBP,0,0,0,0,0,0,0
0MGI,SMART,GBP,0,0,0,0,0,0,0
0N6B,SMART,GBP,0,0,0,0,0,0,0
RKH,SMART,GBP,0,0,0,0,0,0,0
0H14,SMART,GBP,0,0,0,0,0,0,0
CRE,SMART,GBP,0,0,0,0,0,0,0
0JI9,SMART,GBP,0,0,0,0,0,0,0
PAY,SMART,GBP,0,0,0,0,0,0,0
SDG,SMART,GBP,0,0,0,0,0,0,0
0BJP,SMART,GBP,0,0,0,0,0,0,0
GLO,SMART,GBP,0,0,0,0,0,0,0
VNET,SMART,GBP,0,0,0,0,0,0,0
PGR,SMART,GBP,0,0,0,0,0,0,0
JLH,SMART,GBP,0,0,0,0,0,0,0
FEVR,SMART,GBP,0,0,0,0,0,0,0
HEIQ,SMART,GBP,0,0,0,0,0,0,0
0RUK,SMART,GBP,0,0,0,0,0,0,0
DBOX,SMART,GBP,0,0,0,0,0,0,0
NCC,SMART,GBP,0,0,0,0,0,0,0
0JQZ,SMART,GBP,0,0,0,0,0,0,0
WRES,SMART,GBP,0,0,0,0,0,0,0
0MPP,SMART,GBP,0,0,0,0,0,0,0
0KII,SMART,GBP,0,0,0,0,0,0,0
CLX,SMART,GBP,0,0,0,0,0,0,0
0QCO,SMART,GBP,0,0,0,0,0,0,0
0HW0,SMART,GBP,0,0,0,0,0,0,0
0K78,SMART,GBP,0,0,0,0,0,0,0
0NIS,SMART,GBP,0,0,0,0,0,0,0
SVT,SMART,GBP,0,0,0,0,0,0,0
PURP,SMART,GBP,0,0,0,0,0,0,0
POLR,SMART,GBP,0,0,0,0,0,0,0
0QWC,SMART,GBP,0,0,0,0,0,0,0
MACF,SMART,GBP,0,0,0,0,0,0,0
APH,SMART,GBP,0,0,0,0,0,0,0
0R1W,SMART,GBP,0,0,0,0,0,0,0
GBG,SMART,GBP,0,0,0,0,0,0,0
WIZZ,SMART,GBP,0,0,0,0,0,0,0
RBGP,SMART,GBP,0,0,0,0,0,0,0
0NXX,SMART,GBP,0,0,0,0,0,0,0
0VLY,SMART,GBP,0,0,0,0,0,0,0
SPI,SMART,GBP,0,0,0,0,0,0,0
OKYO,SMART,GBP,0,0,0,0,0,0,0
VLG,SMART,GBP,0,0,0,0,0,0,0
CCH,SMART,GBP,0,0,0,0,0,0,0
ESNT,SMART,GBP,0,0,0,0,0,0,0
0LQ1,SMART,GBP,0,0,0,0,0,0,0
0R3T,SMART,GBP,0,0,0,0,0,0,0
TYMN,SMART,GBP,0,0,0,0,0,0,0
0Q2N,SMART,GBP,0,0,0,0,0,0,0
PUR,SMART,GBP,0,0,0,0,0,0,0
BUR,SMART,GBP,0,0,0,0,0,0,0
0RPK,SMART,GBP,0,0,0,0,0,0,0
0K9L,SMART,GBP,0,0,0,0,0,0,0
SDRY,SMART,GBP,0,0,0,0,0,0,0
KNOS,SMART,GBP,0,0,0,0,0,0,0
0NMK,SMART,GBP,0,0,0,0,0,0,0
MBO,SMART,GBP,0,0,0,0,0,0,0
HSS,SMART,GBP,0,0,0,0,0,0,0
0A74,SMART,GBP,0,0,0,0,0,0,0
BIH,SMART,GBP,0,0,0,0,0,0,0
MPL,SMART,GBP,0,0,0,0,0,0,0
BOOT,SMART,GBP,0,0,0,0,0,0,0
MCLS,SMART,GBP,0,0,0,0,0,0,0
TIFS,SMART,GBP,0,0,0,0,0,0,0
UPGS,SMART,GBP,0,0,0,0,0,0,0
0MSE,SMART,GBP,0,0,0,0,0,0,0
0XE1,SMART,GBP,0,0,0,0,0,0,0
QUIZ,SMART,GBP,0,0,0,0,0,0,0
TRST,SMART,GBP,0,0,0,0,0,0,0
0RMV,SMART,GBP,0,0,0,0,0,0,0
CASP,SMART,GBP,0,0,0,0,0,0,0
AVV,SMART,GBP,0,0,0,0,0,0,0
0I3Z,SMART,GBP,0,0,0,0,0,0,0
SCT,SMART,GBP,0,0,0,0,0,0,0
INCE,SMART,GBP,0,0,0,0,0,0,0
FA.,SMART,GBP,0,0,0,0,0,0,0
MMX,SMART,GBP,0,0,0,0,0,0,0
BEG,SMART,GBP,0,0,0,0,0,0,0
GFRD,SMART,GBP,0,0,0,0,0,0,0
LEK,SMART,GBP,0,0,0,0,0,0,0
0NPP,SMART,GBP,0,0,0,0,0,0,0
0OFU,SMART,GBP,0,0,0,0,0,0,0
OMI,SMART,GBP,0,0,0,0,0,0,0
0A7V,SMART,GBP,0,0,0,0,0,0,0
ASC,SMART,GBP,0,0,0,0,0,0,0
IOG,SMART,GBP,0,0,0,0,0,0,0
RRR,SMART,GBP,0,0,0,0,0,0,0
BVIC,SMART,GBP,0,0,0,0,0,0,0
ALU,SMART,GBP,0,0,0,0,0,0,0
TSL,SMART,GBP,0,0,0,0,0,0,0
FAR,SMART,GBP,0,0,0,0,0,0,0
MBT,SMART,GBP,0,0,0,0,0,0,0
BAG,SMART,GBP,0,0,0,0,0,0,0
0HA0,SMART,GBP,0,0,0,0,0,0,0
0FGH,SMART,GBP,0,0,0,0,0,0,0
NXT,SMART,GBP,0,0,0,0,0,0,0
0NX2,SMART,GBP,0,0,0,0,0,0,0
WEN,SMART,GBP,0,0,0,0,0,0,0
FERG,SMART,GBP,0,0,0,0,0,0,0
JMAT,SMART,GBP,0,0,0,0,0,0,0
0P47,SMART,GBP,0,0,0,0,0,0,0
CBG,SMART,GBP,0,0,0,0,0,0,0
ATYM,SMART,GBP,0,0,0,0,0,0,0
RICO,SMART,GBP,0,0,0,0,0,0,0
PRTC,SMART,GBP,0,0,0,0,0,0,0
PDG,SMART,GBP,0,0,0,0,0,0,0
ENOG,SMART,GBP,0,0,0,0,0,0,0
SAA,SMART,GBP,0,0,0,0,0,0,0
GENL,SMART,GBP,0,0,0,0,0,0,0
BRES,SMART,GBP,0,0,0,0,0,0,0
DNLM,SMART,GBP,0,0,0,0,0,0,0
0QVU,SMART,GBP,0,0,0,0,0,0,0
LDG,SMART,GBP,0,0,0,0,0,0,0
ENET,SMART,GBP,0,0,0,0,0,0,0
FTC,SMART,GBP,0,0,0,0,0,0,0
SXS,SMART,GBP,0,0,0,0,0,0,0
0BFA,SMART,GBP,0,0,0,0,0,0,0
GSEO,SMART,GBP,0,0,0,0,0,0,0
CSN,SMART,GBP,0,0,0,0,0,0,0
0NUX,SMART,GBP,0,0,0,0,0,0,0
PPS,SMART,GBP,0,0,0,0,0,0,0
AIR,SMART,GBP,0,0,0,0,0,0,0
LRE,SMART,GBP,0,0,0,0,0,0,0
SCE,SMART,GBP,0,0,0,0,0,0,0
0QLR,SMART,GBP,0,0,0,0,0,0,0
0TDE,SMART,GBP,0,0,0,0,0,0,0
SDR,SMART,GBP,0,0,0,0,0,0,0
0H6X,SMART,GBP,0,0,0,0,0,0,0
SBRE,SMART,GBP,0,0,0,0,0,0,0
ENW,SMART,GBP,0,0,0,0,0,0,0
TEP,SMART,GBP,0,0,0,0,0,0,0
CRN,SMART,GBP,0,0,0,0,0,0,0
TLOU,SMART,GBP,0,0,0,0,0,0,0
IDEA,SMART,GBP,0,0,0,0,0,0,0
0KVV,SMART,GBP,0,0,0,0,0,0,0
GEC,SMART,GBP,0,0,0,0,0,0,0
JET,SMART,GBP,0,0,0,0,0,0,0
EMH,SMART,GBP,0,0,0,0,0,0,0
WOSG,SMART,GBP,0,0,0,0,0,0,0
ITRK,SMART,GBP,0,0,0,0,0,0,0
JOUL,SMART,GBP,0,0,0,0,0,0,0
JAN,SMART,GBP,0,0,0,0,0,0,0
0QR4,SMART,GBP,0,0,0,0,0,0,0
ARIX,SMART,GBP,0,0,0,0,0,0,0
0ONG,SMART,GBP,0,0,0,0,0,0,0
FPO,SMART,GBP,0,0,0,0,0,0,0
C4XD,SMART,GBP,0,0,0,0,0,0,0
VARE,SMART,GBP,0,0,0,0,0,0,0
0QYR,SMART,GBP,0,0,0,0,0,0,0
PZC,SMART,GBP,0,0,0,0,0,0,0
0A28,SMART,GBP,0,0,0,0,0,0,0
HIK,SMART,GBP,0,0,0,0,0,0,0
BKG,SMART,GBP,0,0,0,0,0,0,0
0XDX,SMART,GBP,0,0,0,0,0,0,0
RFX,SMART,GBP,0,0,0,0,0,0,0
SIS,SMART,GBP,0,0,0,0,0,0,0
SIXH,SMART,GBP,0,0,0,0,0,0,0
PCIP,SMART,GBP,0,0,0,0,0,0,0
0O5H,SMART,GBP,0,0,0,0,0,0,0
BRW,SMART,GBP,0,0,0,0,0,0,0
SCS,SMART,GBP,0,0,0,0,0,0,0
FORT,SMART,GBP,0,0,0,0,0,0,0
0B67,SMART,GBP,0,0,0,0,0,0,0
FCAP,SMART,GBP,0,0,0,0,0,0,0
IHG,SMART,GBP,0,0,0,0,0,0,0
0J1R,SMART,GBP,0,0,0,0,0,0,0
EDEN,SMART,GBP,0,0,0,0,0,0,0
BOY,SMART,GBP,0,0,0,0,0,0,0
SUP,SMART,GBP,0,0,0,0,0,0,0
LUCE,SMART,GBP,0,0,0,0,0,0,0
BAKK,SMART,GBP,0,0,0,0,0,0,0
0Q4U,SMART,GBP,0,0,0,0,0,0,0
RCDO,SMART,GBP,0,0,0,0,0,0,0
ADT1,SMART,GBP,0,0,0,0,0,0,0
BOWL,SMART,GBP,0,0,0,0,0,0,0
ACSO,SMART,GBP,0,0,0,0,0,0,0
ART,SMART,GBP,0,0,0,0,0,0,0
BELL,SMART,GBP,0,0,0,0,0,0,0
DPH,SMART,GBP,0,0,0,0,0,0,0
STAF,SMART,GBP,0,0,0,0,0,0,0
FLO,SMART,GBP,0,0,0,0,0,0,0
JKX,SMART,GBP,0,0,0,0,0,0,0
LAM,SMART,GBP,0,0,0,0,0,0,0
0IFA,SMART,GBP,0,0,0,0,0,0,0
INFA,SMART,GBP,0,0,0,0,0,0,0
SO4,SMART,GBP,0,0,0,0,0,0,0
PPIX,SMART,GBP,0,0,0,0,0,0,0
0A0F,SMART,GBP,0,0,0,0,0,0,0
0A3U,SMART,GBP,0,0,0,0,0,0,0
SRT,SMART,GBP,0,0,0,0,0,0,0
0H3T,SMART,GBP,0,0,0,0,0,0,0
NMCN,SMART,GBP,0,0,0,0,0,0,0
0QL6,SMART,GBP,0,0,0,0,0,0,0
0ML0,SMART,GBP,0,0,0,0,0,0,0
0KBZ,SMART,GBP,0,0,0,0,0,0,0
0NQG,SMART,GBP,0,0,0,0,0,0,0
GEMD,SMART,GBP,0,0,0,0,0,0,0
TIME,SMART,GBP,0,0,0,0,0,0,0
JOG,SMART,GBP,0,0,0,0,0,0,0
0QFT,SMART,GBP,0,0,0,0,0,0,0
LVCG,SMART,GBP,0,0,0,0,0,0,0
0H3Q,SMART,GBP,0,0,0,0,0,0,0
0NWF,SMART,GBP,0,0,0,0,0,0,0
AUG,SMART,GBP,0,0,0,0,0,0,0
KETL,SMART,GBP,0,0,0,0,0,0,0
0RE4,SMART,GBP,0,0,0,0,0,0,0
SFE,SMART,GBP,0,0,0,0,0,0,0
XLM,SMART,GBP,0,0,0,0,0,0,0
0RBW,SMART,GBP,0,0,0,0,0,0,0
DPLM,SMART,GBP,0,0,0,0,0,0,0
0P4C,SMART,GBP,0,0,0,0,0,0,0
KWS,SMART,GBP,0,0,0,0,0,0,0
0HAH,SMART,GBP,0,0,0,0,0,0,0
0A30,SMART,GBP,0,0,0,0,0,0,0
SHOE,SMART,GBP,0,0,0,0,0,0,0
GEN,SMART,GBP,0,0,0,0,0,0,0
GCG,SMART,GBP,0,0,0,0,0,0,0
0RJI,SMART,GBP,0,0,0,0,0,0,0
SNT,SMART,GBP,0,0,0,0,0,0,0
0QVF,SMART,GBP,0,0,0,0,0,0,0
0QOK,SMART,GBP,0,0,0,0,0,0,0
IDP,SMART,GBP,0,0,0,0,0,0,0
LBE,SMART,GBP,0,0,0,0,0,0,0
SKG,SMART,GBP,0,0,0,0,0,0,0
BVA,SMART,GBP,0,0,0,0,0,0,0
0QIW,SMART,GBP,0,0,0,0,0,0,0
RDT,SMART,GBP,0,0,0,0,0,0,0
0NC6,SMART,GBP,0,0,0,0,0,0,0
BMY,SMART,GBP,0,0,0,0,0,0,0
0MOL,SMART,GBP,0,0,0,0,0,0,0
0NW4,SMART,GBP,0,0,0,0,0,0,0
0HBH,SMART,GBP,0,0,0,0,0,0,0
EAH,SMART,GBP,0,0,0,0,0,0,0
COG,SMART,GBP,0,0,0,0,0,0,0
HILS,SMART,GBP,0,0,0,0,0,0,0
VCP,SMART,GBP,0,0,0,0,0,0,0
MRL,SMART,GBP,0,0,0,0,0,0,0
0N0A,SMART,GBP,0,0,0,0,0,0,0
AEET,SMART,GBP,0,0,0,0,0,0,0
WIN,SMART,GBP,0,0,0,0,0,0,0
MYSL,SMART,GBP,0,0,0,0,0,0,0
0O0U,SMART,GBP,0,0,0,0,0,0,0
TRLS,SMART,GBP,0,0,0,0,0,0,0
INSE,SMART,GBP,0,0,0,0,0,0,0
0OBQ,SMART,GBP,0,0,0,0,0,0,0
0QYD,SMART,GBP,0,0,0,0,0,0,0
OTB,SMART,GBP,0,0,0,0,0,0,0
0H6T,SMART,GBP,0,0,0,0,0,0,0
CNIC,SMART,GBP,0,0,0,0,0,0,0
BBB,SMART,GBP,0,0,0,0,0,0,0
0G8C,SMART,GBP,0,0,0,0,0,0,0
0QG9,SMART,GBP,0,0,0,0,0,0,0
0A2B,SMART,GBP,0,0,0,0,0,0,0
AVO,SMART,GBP,0,0,0,0,0,0,0
GYS,SMART,GBP,0,0,0,0,0,0,0
0QPY,SMART,GBP,0,0,0,0,0,0,0
0MH1,SMART,GBP,0,0,0,0,0,0,0
MAFL,SMART,GBP,0,0,0,0,0,0,0
0UB6,SMART,GBP,0,0,0,0,0,0,0
0OGQ,SMART,GBP,0,0,0,0,0,0,0
INHC,SMART,GBP,0,0,0,0,0,0,0
IOM,SMART,GBP,0,0,0,0,0,0,0
0MG0,SMART,GBP,0,0,0,0,0,0,0
SUMO,SMART,GBP,0,0,0,0,0,0,0
0P1R,SMART,GBP,0,0,0,0,0,0,0
SFR,SMART,GBP,0,0,0,0,0,0,0
STEM,SMART,GBP,0,0,0,0,0,0,0
0DZ0,SMART,GBP,0,0,0,0,0,0,0
EAAS,SMART,GBP,0,0,0,0,0,0,0
K3C,SMART,GBP,0,0,0,0,0,0,0
CARR,SMART,GBP,0,0,0,0,0,0,0
0MEC,SMART,GBP,0,0,0,0,0,0,0
0KUV,SMART,GBP,0,0,0,0,0,0,0
GYM,SMART,GBP,0,0,0,0,0,0,0
NAH,SMART,GBP,0,0,0,0,0,0,0
BPM,SMART,GBP,0,0,0,0,0,0,0
BONH,SMART,GBP,0,0,0,0,0,0,0
CRU,SMART,GBP,0,0,0,0,0,0,0
0A9E,SMART,GBP,0,0,0,0,0,0,0
IES,SMART,GBP,0,0,0,0,0,0,0
0IHK,SMART,GBP,0,0,0,0,0,0,0
0R2F,SMART,GBP,0,0,0,0,0,0,0
CLG,SMART,GBP,0,0,0,0,0,0,0
ERM,SMART,GBP,0,0,0,0,0,0,0
0R5W,SMART,GBP,0,0,0,0,0,0,0
SNN,SMART,GBP,0,0,0,0,0,0,0
0M6S,SMART,GBP,0,0,0,0,0,0,0
GAW,SMART,GBP,0,0,0,0,0,0,0
AXS,SMART,GBP,0,0,0,0,0,0,0
FNTL,SMART,GBP,0,0,0,0,0,0,0
EBQ,SMART,GBP,0,0,0,0,0,0,0
ULE,SMART,GBP,0,0,0,0,0,0,0
DORE,SMART,GBP,0,0,0,0,0,0,0
0SFN,SMART,GBP,0,0,0,0,0,0,0
0NL3,SMART,GBP,0,0,0,0,0,0,0
0MPT,SMART,GBP,0,0,0,0,0,0,0
IGR,SMART,GBP,0,0,0,0,0,0,0
STU,SMART,GBP,0,0,0,0,0,0,0
CRDA,SMART,GBP,0,0,0,0,0,0,0
0HB5,SMART,GBP,0,0,0,0,0,0,0
0QZ1,SMART,GBP,0,0,0,0,0,0,0
PRES,SMART,GBP,0,0,0,0,0,0,0
GNS,SMART,GBP,0,0,0,0,0,0,0
0A9O,SMART,GBP,0,0,0,0,0,0,0
0FF9,SMART,GBP,0,0,0,0,0,0,0
0GA3,SMART,GBP,0,0,0,0,0,0,0
0QSA,SMART,GBP,0,0,0,0,0,0,0
ACRL,SMART,GBP,0,0,0,0,0,0,0
0LN7,SMART,GBP,0,0,0,0,0,0,0
B90,SMART,GBP,0,0,0,0,0,0,0
0I5R,SMART,GBP,0,0,0,0,0,0,0
TRD,SMART,GBP,0,0,0,0,0,0,0
0RIT,SMART,GBP,0,0,0,0,0,0,0
KWG,SMART,GBP,0,0,0,0,0,0,0
0LNG,SMART,GBP,0,0,0,0,0,0,0
SVS,SMART,GBP,0,0,0,0,0,0,0
HSP,SMART,GBP,0,0,0,0,0,0,0
CRL,SMART,GBP,0,0,0,0,0,0,0
UAI,SMART,GBP,0,0,0,0,0,0,0
BKY,SMART,GBP,0,0,0,0,0,0,0
OTMP,SMART,GBP,0,0,0,0,0,0,0
0MGD,SMART,GBP,0,0,0,0,0,0,0
AGY,SMART,GBP,0,0,0,0,0,0,0
MGP,SMART,GBP,0,0,0,0,0,0,0
0O59,SMART,GBP,0,0,0,0,0,0,0
ABC,SMART,GBP,0,0,0,0,0,0,0
OXB,SMART,GBP,0,0,0,0,0,0,0
CREO,SMART,GBP,0,0,0,0,0,0,0
0G85,SMART,GBP,0,0,0,0,0,0,0
AGM,SMART,GBP,0,0,0,0,0,0,0
PHD,SMART,GBP,0,0,0,0,0,0,0
FRP,SMART,GBP,0,0,0,0,0,0,0
OSI,SMART,GBP,0,0,0,0,0,0,0
CVSG,SMART,GBP,0,0,0,0,0,0,0
0HB2,SMART,GBP,0,0,0,0,0,0,0
0RCO,SMART,GBP,0,0,0,0,0,0,0
0MCK,SMART,GBP,0,0,0,0,0,0,0
MIRI,SMART,GBP,0,0,0,0,0,0,0
0R4G,SMART,GBP,0,0,0,0,0,0,0
0R8M,SMART,GBP,0,0,0,0,0,0,0
0REH,SMART,GBP,0,0,0,0,0,0,0
0OIQ,SMART,GBP,0,0,0,0,0,0,0
